Year,Country,Product,Flows,Value OR Volume,Unit,Superscript
2017,Gabon,Sawnwood (NC.T.),Exports Value,397457.5,1000 US$,CB
2018,Gabon,Sawnwood (NC.T.),Exports Value,465676.3,1000 US$,CBI
2019,Gabon,Sawnwood (NC.T.),Exports Value,351911.2,1000 US$,CB
2020,Gabon,Sawnwood (NC.T.),Exports Value,323141,1000 US$,CBI
2021,Gabon,Sawnwood (NC.T.),Exports Value,321030,1000 US$,CBI
2022,Gabon,Sawnwood (NC.T.),Exports Value,400794,1000 US$,CBI
2023,Gabon,Sawnwood (NC.T.),Exports Value,351648,1000 US$,CBI
1990,Gabon,Veneer,Exports Value,125.59,1000 US$,I
1991,Gabon,Veneer,Exports Value,82.51,1000 US$,I
1992,Gabon,Veneer,Exports Value,931.04,1000 US$,I
1993,Gabon,Veneer,Exports Value,148.35,1000 US$,I
1994,Gabon,Veneer,Exports Value,228.64,1000 US$,I
1995,Gabon,Veneer,Exports Value,1634.72,1000 US$,I
1996,Gabon,Veneer,Exports Value,3409.1,1000 US$,I
1997,Gabon,Veneer,Exports Value,6742.5,1000 US$,I
1998,Gabon,Veneer,Exports Value,9701.49,1000 US$,I
1999,Gabon,Veneer,Exports Value,16192.91,1000 US$,I
2000,Gabon,Veneer,Exports Value,25854.22,1000 US$,I
2001,Gabon,Veneer,Exports Value,41977.8,1000 US$,I
2002,Gabon,Veneer,Exports Value,51811.68,1000 US$,I
2003,Gabon,Veneer,Exports Value,77118.69,1000 US$,I
2004,Gabon,Veneer,Exports Value,99140.14,1000 US$,I
2005,Gabon,Veneer,Exports Value,101335.8,1000 US$,I
2006,Gabon,Veneer,Exports Value,104216.5,1000 US$,I
2007,Gabon,Veneer,Exports Value,140621.3,1000 US$,I
2008,Gabon,Veneer,Exports Value,130944.2,1000 US$,I
2009,Gabon,Veneer,Exports Value,94005.82,1000 US$,I
2010,Gabon,Veneer,Exports Value,117271.5,1000 US$,I
2011,Gabon,Veneer,Exports Value,147847.4,1000 US$,I
2012,Gabon,Veneer,Exports Value,112210,1000 US$,I
2013,Gabon,Veneer,Exports Value,109700.5,1000 US$,I
2014,Gabon,Veneer,Exports Value,115126.9,1000 US$,I
2015,Gabon,Veneer,Exports Value,95948.95,1000 US$,I
2016,Gabon,Veneer,Exports Value,126064.3,1000 US$,I
2017,Gabon,Veneer,Exports Value,110525.2,1000 US$,I
2018,Gabon,Veneer,Exports Value,159678.9,1000 US$,I
2019,Gabon,Veneer,Exports Value,231830.5,1000 US$,I
2020,Gabon,Veneer,Exports Value,214485.5,1000 US$,I
2021,Gabon,Veneer,Exports Value,242337.6,1000 US$,I
2022,Gabon,Veneer,Exports Value,284580.3,1000 US$,I
2023,Gabon,Veneer,Exports Value,240284.1,1000 US$,I
1990,Gabon,Veneer (C),Exports Value,0,1000 US$,C
1991,Gabon,Veneer (C),Exports Value,0,1000 US$,C
1992,Gabon,Veneer (C),Exports Value,0,1000 US$,C
1993,Gabon,Veneer (C),Exports Value,0,1000 US$,C
1994,Gabon,Veneer (C),Exports Value,0,1000 US$,C
1995,Gabon,Veneer (C),Exports Value,0,1000 US$,C
1996,Gabon,Veneer (C),Exports Value,0,1000 US$,C
1997,Gabon,Veneer (C),Exports Value,0,1000 US$,C
1998,Gabon,Veneer (C),Exports Value,0,1000 US$,C
1999,Gabon,Veneer (C),Exports Value,0,1000 US$,C
2000,Gabon,Veneer (C),Exports Value,2247.49,1000 US$,CB
2001,Gabon,Veneer (C),Exports Value,2748.12,1000 US$,CB
2002,Gabon,Veneer (C),Exports Value,1612.35,1000 US$,CB
2003,Gabon,Veneer (C),Exports Value,1633.2,1000 US$,CB
2004,Gabon,Veneer (C),Exports Value,1087.29,1000 US$,CB
2005,Gabon,Veneer (C),Exports Value,49.48,1000 US$,CB
2006,Gabon,Veneer (C),Exports Value,110.52,1000 US$,CB
2007,Gabon,Veneer (C),Exports Value,0,1000 US$,C
2008,Gabon,Veneer (C),Exports Value,95.77,1000 US$,CB
2009,Gabon,Veneer (C),Exports Value,0,1000 US$,C
2010,Gabon,Veneer (C),Exports Value,38.19,1000 US$,CB
2011,Gabon,Veneer (C),Exports Value,36.35,1000 US$,CB
2012,Gabon,Veneer (C),Exports Value,85.48,1000 US$,CB
2013,Gabon,Veneer (C),Exports Value,70.43,1000 US$,CB
2014,Gabon,Veneer (C),Exports Value,0,1000 US$,C
2015,Gabon,Veneer (C),Exports Value,4.86,1000 US$,CB
2016,Gabon,Veneer (C),Exports Value,182.08,1000 US$,CB
2017,Gabon,Veneer (C),Exports Value,412.71,1000 US$,CB
2018,Gabon,Veneer (C),Exports Value,1114.99,1000 US$,CB
2019,Gabon,Veneer (C),Exports Value,3318.05,1000 US$,CB
2020,Gabon,Veneer (C),Exports Value,2261.4,1000 US$,CB
2021,Gabon,Veneer (C),Exports Value,4794.14,1000 US$,CB
2022,Gabon,Veneer (C),Exports Value,4463.33,1000 US$,CB
2023,Gabon,Veneer (C),Exports Value,2508.13,1000 US$,CB
1990,Gabon,Veneer (NC),Exports Value,125.59,1000 US$,CB
1991,Gabon,Veneer (NC),Exports Value,82.51,1000 US$,CB
1992,Gabon,Veneer (NC),Exports Value,931.04,1000 US$,CB
1993,Gabon,Veneer (NC),Exports Value,148.35,1000 US$,CB
1994,Gabon,Veneer (NC),Exports Value,228.64,1000 US$,CB
1995,Gabon,Veneer (NC),Exports Value,1634.72,1000 US$,CB
1996,Gabon,Veneer (NC),Exports Value,3409.1,1000 US$,CB
1997,Gabon,Veneer (NC),Exports Value,6742.5,1000 US$,CB
1998,Gabon,Veneer (NC),Exports Value,9701.49,1000 US$,C
1999,Gabon,Veneer (NC),Exports Value,16192.91,1000 US$,C
2000,Gabon,Veneer (NC),Exports Value,23606.72,1000 US$,C
2001,Gabon,Veneer (NC),Exports Value,39229.67,1000 US$,C
2002,Gabon,Veneer (NC),Exports Value,50199.32,1000 US$,C
2003,Gabon,Veneer (NC),Exports Value,75485.48,1000 US$,CB
2004,Gabon,Veneer (NC),Exports Value,98052.84,1000 US$,CB
2005,Gabon,Veneer (NC),Exports Value,101286.3,1000 US$,CB
2006,Gabon,Veneer (NC),Exports Value,104106,1000 US$,CB
2007,Gabon,Veneer (NC),Exports Value,140621.3,1000 US$,CB
2008,Gabon,Veneer (NC),Exports Value,130848.4,1000 US$,CB
2009,Gabon,Veneer (NC),Exports Value,94005.82,1000 US$,CB
2010,Gabon,Veneer (NC),Exports Value,117233.3,1000 US$,CB
2011,Gabon,Veneer (NC),Exports Value,147811,1000 US$,CB
2012,Gabon,Veneer (NC),Exports Value,112124.5,1000 US$,CB
2013,Gabon,Veneer (NC),Exports Value,109630.1,1000 US$,CB
2014,Gabon,Veneer (NC),Exports Value,115126.9,1000 US$,CB
2015,Gabon,Veneer (NC),Exports Value,95944.09,1000 US$,CB
2016,Gabon,Veneer (NC),Exports Value,125882.2,1000 US$,C
2017,Gabon,Veneer (NC),Exports Value,110112.5,1000 US$,C
2018,Gabon,Veneer (NC),Exports Value,158563.9,1000 US$,C
2019,Gabon,Veneer (NC),Exports Value,228512.5,1000 US$,C
2020,Gabon,Veneer (NC),Exports Value,212224,1000 US$,C
2021,Gabon,Veneer (NC),Exports Value,237543.5,1000 US$,CB
2022,Gabon,Veneer (NC),Exports Value,280117,1000 US$,CBI
2023,Gabon,Veneer (NC),Exports Value,237776,1000 US$,CBI
1990,Gabon,Veneer (NC.T.),Exports Value,125.59,1000 US$,CB
1991,Gabon,Veneer (NC.T.),Exports Value,82.51,1000 US$,CB
1992,Gabon,Veneer (NC.T.),Exports Value,931.04,1000 US$,CB
1993,Gabon,Veneer (NC.T.),Exports Value,148.35,1000 US$,CB
1994,Gabon,Veneer (NC.T.),Exports Value,228.64,1000 US$,CB
1995,Gabon,Veneer (NC.T.),Exports Value,1634.72,1000 US$,CB
1996,Gabon,Veneer (NC.T.),Exports Value,3409.1,1000 US$,CB
1997,Gabon,Veneer (NC.T.),Exports Value,6742.5,1000 US$,CB
1998,Gabon,Veneer (NC.T.),Exports Value,9701.49,1000 US$,C
1999,Gabon,Veneer (NC.T.),Exports Value,16192.91,1000 US$,C
2000,Gabon,Veneer (NC.T.),Exports Value,23606.72,1000 US$,C
2001,Gabon,Veneer (NC.T.),Exports Value,39229.67,1000 US$,C
2002,Gabon,Veneer (NC.T.),Exports Value,50199.32,1000 US$,C
2003,Gabon,Veneer (NC.T.),Exports Value,75485.48,1000 US$,CB
2004,Gabon,Veneer (NC.T.),Exports Value,98052.84,1000 US$,CB
2005,Gabon,Veneer (NC.T.),Exports Value,101286.3,1000 US$,CB
2006,Gabon,Veneer (NC.T.),Exports Value,104106,1000 US$,CB
2007,Gabon,Veneer (NC.T.),Exports Value,140621.3,1000 US$,CB
2008,Gabon,Veneer (NC.T.),Exports Value,130848.4,1000 US$,CB
2009,Gabon,Veneer (NC.T.),Exports Value,94005.82,1000 US$,CB
2010,Gabon,Veneer (NC.T.),Exports Value,117233.3,1000 US$,CB
2011,Gabon,Veneer (NC.T.),Exports Value,147811,1000 US$,CB
2012,Gabon,Veneer (NC.T.),Exports Value,112124.5,1000 US$,CB
2013,Gabon,Veneer (NC.T.),Exports Value,109630.1,1000 US$,CB
2014,Gabon,Veneer (NC.T.),Exports Value,115126.9,1000 US$,CB
2015,Gabon,Veneer (NC.T.),Exports Value,95944.09,1000 US$,CB
2016,Gabon,Veneer (NC.T.),Exports Value,125882.2,1000 US$,C
2017,Gabon,Veneer (NC.T.),Exports Value,110112.5,1000 US$,C
2018,Gabon,Veneer (NC.T.),Exports Value,158563.9,1000 US$,C
2019,Gabon,Veneer (NC.T.),Exports Value,228512.5,1000 US$,C
2020,Gabon,Veneer (NC.T.),Exports Value,212224,1000 US$,C
2021,Gabon,Veneer (NC.T.),Exports Value,237543.5,1000 US$,CB
2022,Gabon,Veneer (NC.T.),Exports Value,280117,1000 US$,CBI
2023,Gabon,Veneer (NC.T.),Exports Value,237776,1000 US$,CBI
1990,Gabon,Plywood,Exports Value,403.08,1000 US$,I
1991,Gabon,Plywood,Exports Value,962.41,1000 US$,I
1992,Gabon,Plywood,Exports Value,672.18,1000 US$,I
1993,Gabon,Plywood,Exports Value,268.74,1000 US$,I
1994,Gabon,Plywood,Exports Value,11395.54,1000 US$,I
1995,Gabon,Plywood,Exports Value,16063.03,1000 US$,I
1996,Gabon,Plywood,Exports Value,19600.47,1000 US$,I
1997,Gabon,Plywood,Exports Value,19137.39,1000 US$,I
1998,Gabon,Plywood,Exports Value,19118.51,1000 US$,I
1999,Gabon,Plywood,Exports Value,25276.32,1000 US$,I
2000,Gabon,Plywood,Exports Value,11792.55,1000 US$,I
2001,Gabon,Plywood,Exports Value,15800.45,1000 US$,I
2002,Gabon,Plywood,Exports Value,18009.13,1000 US$,I
2003,Gabon,Plywood,Exports Value,20191.69,1000 US$,I
2004,Gabon,Plywood,Exports Value,18983.36,1000 US$,I
2005,Gabon,Plywood,Exports Value,20097.09,1000 US$,I
2006,Gabon,Plywood,Exports Value,24628.98,1000 US$,I
2007,Gabon,Plywood,Exports Value,40751.68,1000 US$,I
2008,Gabon,Plywood,Exports Value,52563.26,1000 US$,I
2009,Gabon,Plywood,Exports Value,42530.36,1000 US$,I
2010,Gabon,Plywood,Exports Value,48496.93,1000 US$,I
2011,Gabon,Plywood,Exports Value,40073.31,1000 US$,I
2012,Gabon,Plywood,Exports Value,36013.2,1000 US$,I
2013,Gabon,Plywood,Exports Value,42190.13,1000 US$,I
2014,Gabon,Plywood,Exports Value,40798.18,1000 US$,I
2015,Gabon,Plywood,Exports Value,30740,1000 US$,I
2016,Gabon,Plywood,Exports Value,34299.16,1000 US$,I
2017,Gabon,Plywood,Exports Value,27991.04,1000 US$,I
2018,Gabon,Plywood,Exports Value,23529.94,1000 US$,I
2019,Gabon,Plywood,Exports Value,22922.23,1000 US$,I
2020,Gabon,Plywood,Exports Value,20522.98,1000 US$,I
2021,Gabon,Plywood,Exports Value,35463.59,1000 US$,I
2022,Gabon,Plywood,Exports Value,85915.86,1000 US$,I
2023,Gabon,Plywood,Exports Value,82255.27,1000 US$,I
1990,Gabon,Plywood (C),Exports Value,0,1000 US$,C
1991,Gabon,Plywood (C),Exports Value,0,1000 US$,C
1992,Gabon,Plywood (C),Exports Value,0,1000 US$,C
1993,Gabon,Plywood (C),Exports Value,0,1000 US$,C
1994,Gabon,Plywood (C),Exports Value,0,1000 US$,C
1995,Gabon,Plywood (C),Exports Value,0,1000 US$,C
1996,Gabon,Plywood (C),Exports Value,0,1000 US$,CI
1997,Gabon,Plywood (C),Exports Value,31.72,1000 US$,C
1998,Gabon,Plywood (C),Exports Value,10.09,1000 US$,C
1999,Gabon,Plywood (C),Exports Value,41.3,1000 US$,C
2000,Gabon,Plywood (C),Exports Value,889.75,1000 US$,CB
2001,Gabon,Plywood (C),Exports Value,275.73,1000 US$,CB
2002,Gabon,Plywood (C),Exports Value,149.62,1000 US$,CB
2003,Gabon,Plywood (C),Exports Value,0.95,1000 US$,CB
2004,Gabon,Plywood (C),Exports Value,290.13,1000 US$,CB
2005,Gabon,Plywood (C),Exports Value,238.65,1000 US$,CB
2006,Gabon,Plywood (C),Exports Value,386.24,1000 US$,CBI
2007,Gabon,Plywood (C),Exports Value,688.96,1000 US$,CB
2008,Gabon,Plywood (C),Exports Value,342.8,1000 US$,CB
2009,Gabon,Plywood (C),Exports Value,8.4,1000 US$,CB
2010,Gabon,Plywood (C),Exports Value,22.48,1000 US$,CBI
2011,Gabon,Plywood (C),Exports Value,89.58,1000 US$,CB
2012,Gabon,Plywood (C),Exports Value,142.24,1000 US$,CB
2013,Gabon,Plywood (C),Exports Value,878.09,1000 US$,CBI
2014,Gabon,Plywood (C),Exports Value,1427.94,1000 US$,CB
2015,Gabon,Plywood (C),Exports Value,539.89,1000 US$,CB
2016,Gabon,Plywood (C),Exports Value,446.18,1000 US$,CB
2017,Gabon,Plywood (C),Exports Value,313.72,1000 US$,CB
2018,Gabon,Plywood (C),Exports Value,119.8,1000 US$,CB
2019,Gabon,Plywood (C),Exports Value,83.7,1000 US$,CB
2020,Gabon,Plywood (C),Exports Value,0,1000 US$,CB
2021,Gabon,Plywood (C),Exports Value,519.59,1000 US$,CB
2022,Gabon,Plywood (C),Exports Value,4199.86,1000 US$,CB
2023,Gabon,Plywood (C),Exports Value,539.26,1000 US$,CB
1990,Gabon,Plywood (NC),Exports Value,403.08,1000 US$,CB
1991,Gabon,Plywood (NC),Exports Value,962.41,1000 US$,CB
1992,Gabon,Plywood (NC),Exports Value,672.18,1000 US$,CB
1993,Gabon,Plywood (NC),Exports Value,268.74,1000 US$,CB
1994,Gabon,Plywood (NC),Exports Value,11395.54,1000 US$,CB
1995,Gabon,Plywood (NC),Exports Value,16063.03,1000 US$,CB
1996,Gabon,Plywood (NC),Exports Value,19600.47,1000 US$,C
1997,Gabon,Plywood (NC),Exports Value,19105.67,1000 US$,C
1998,Gabon,Plywood (NC),Exports Value,19108.42,1000 US$,C
1999,Gabon,Plywood (NC),Exports Value,25235.01,1000 US$,C
2000,Gabon,Plywood (NC),Exports Value,10902.8,1000 US$,CBI
2001,Gabon,Plywood (NC),Exports Value,15524.71,1000 US$,CB
2002,Gabon,Plywood (NC),Exports Value,17859.51,1000 US$,CB
2003,Gabon,Plywood (NC),Exports Value,20190.74,1000 US$,CB
2004,Gabon,Plywood (NC),Exports Value,18693.23,1000 US$,CB
2005,Gabon,Plywood (NC),Exports Value,19858.43,1000 US$,CB
2006,Gabon,Plywood (NC),Exports Value,24242.74,1000 US$,CB
2007,Gabon,Plywood (NC),Exports Value,40062.71,1000 US$,CB
2008,Gabon,Plywood (NC),Exports Value,52220.46,1000 US$,CB
2009,Gabon,Plywood (NC),Exports Value,42521.95,1000 US$,CB
2010,Gabon,Plywood (NC),Exports Value,48474.45,1000 US$,I
2011,Gabon,Plywood (NC),Exports Value,39983.73,1000 US$,CB
2012,Gabon,Plywood (NC),Exports Value,35870.95,1000 US$,CB
2013,Gabon,Plywood (NC),Exports Value,41312.03,1000 US$,CB
2014,Gabon,Plywood (NC),Exports Value,39370.24,1000 US$,CB
2015,Gabon,Plywood (NC),Exports Value,30200.1,1000 US$,CB
2016,Gabon,Plywood (NC),Exports Value,33852.98,1000 US$,CB
2017,Gabon,Plywood (NC),Exports Value,27677.31,1000 US$,CB
2018,Gabon,Plywood (NC),Exports Value,23410.13,1000 US$,
2019,Gabon,Plywood (NC),Exports Value,22838.53,1000 US$,CB
2020,Gabon,Plywood (NC),Exports Value,20522.98,1000 US$,C
2021,Gabon,Plywood (NC),Exports Value,34944,1000 US$,CBI
2022,Gabon,Plywood (NC),Exports Value,81716,1000 US$,CBI
2023,Gabon,Plywood (NC),Exports Value,81716,1000 US$,X
1990,Gabon,Plywood (NC.T.),Exports Value,403.08,1000 US$,CB
1991,Gabon,Plywood (NC.T.),Exports Value,962.41,1000 US$,CB
1992,Gabon,Plywood (NC.T.),Exports Value,672.18,1000 US$,CB
1993,Gabon,Plywood (NC.T.),Exports Value,268.74,1000 US$,CB
1994,Gabon,Plywood (NC.T.),Exports Value,11395.54,1000 US$,CB
1995,Gabon,Plywood (NC.T.),Exports Value,16063.03,1000 US$,CB
1996,Gabon,Plywood (NC.T.),Exports Value,19600.47,1000 US$,C
1997,Gabon,Plywood (NC.T.),Exports Value,19105.67,1000 US$,C
1998,Gabon,Plywood (NC.T.),Exports Value,19108.42,1000 US$,C
1999,Gabon,Plywood (NC.T.),Exports Value,25235.01,1000 US$,C
2000,Gabon,Plywood (NC.T.),Exports Value,10902.8,1000 US$,CBI
2001,Gabon,Plywood (NC.T.),Exports Value,15524.71,1000 US$,CB
2002,Gabon,Plywood (NC.T.),Exports Value,17859.51,1000 US$,CB
2003,Gabon,Plywood (NC.T.),Exports Value,20190.74,1000 US$,CB
2004,Gabon,Plywood (NC.T.),Exports Value,18693.23,1000 US$,CB
2005,Gabon,Plywood (NC.T.),Exports Value,19858.43,1000 US$,CB
2006,Gabon,Plywood (NC.T.),Exports Value,24242.74,1000 US$,CB
2007,Gabon,Plywood (NC.T.),Exports Value,40062.71,1000 US$,CB
2008,Gabon,Plywood (NC.T.),Exports Value,52220.46,1000 US$,CBI
2009,Gabon,Plywood (NC.T.),Exports Value,42521.95,1000 US$,CBI
2010,Gabon,Plywood (NC.T.),Exports Value,48474.45,1000 US$,I
2011,Gabon,Plywood (NC.T.),Exports Value,39983.73,1000 US$,CB
2012,Gabon,Plywood (NC.T.),Exports Value,35870.95,1000 US$,CB
2013,Gabon,Plywood (NC.T.),Exports Value,41312.03,1000 US$,CB
2014,Gabon,Plywood (NC.T.),Exports Value,39370.24,1000 US$,CB
2015,Gabon,Plywood (NC.T.),Exports Value,30200.1,1000 US$,CB
2016,Gabon,Plywood (NC.T.),Exports Value,33852.98,1000 US$,CB
2017,Gabon,Plywood (NC.T.),Exports Value,27677.31,1000 US$,CB
2018,Gabon,Plywood (NC.T.),Exports Value,23410.13,1000 US$,
2019,Gabon,Plywood (NC.T.),Exports Value,22838.53,1000 US$,CB
2020,Gabon,Plywood (NC.T.),Exports Value,20522.98,1000 US$,C
2021,Gabon,Plywood (NC.T.),Exports Value,34944,1000 US$,CBI
2022,Gabon,Plywood (NC.T.),Exports Value,81716,1000 US$,CBI
2023,Gabon,Plywood (NC.T.),Exports Value,81716,1000 US$,X
1990,Gabon,Wooden furniture (trade value only),Exports Value,0,1000 US$,CB
1991,Gabon,Wooden furniture (trade value only),Exports Value,0,1000 US$,CB
1992,Gabon,Wooden furniture (trade value only),Exports Value,0,1000 US$,CB
1993,Gabon,Wooden furniture (trade value only),Exports Value,198.4,1000 US$,C
1994,Gabon,Wooden furniture (trade value only),Exports Value,419.47,1000 US$,C
1995,Gabon,Wooden furniture (trade value only),Exports Value,16.46,1000 US$,CB
1996,Gabon,Wooden furniture (trade value only),Exports Value,494.07,1000 US$,C
1997,Gabon,Wooden furniture (trade value only),Exports Value,570.1,1000 US$,C
1998,Gabon,Wooden furniture (trade value only),Exports Value,478.1,1000 US$,C
1999,Gabon,Wooden furniture (trade value only),Exports Value,430.34,1000 US$,C
2000,Gabon,Wooden furniture (trade value only),Exports Value,501.89,1000 US$,C
2001,Gabon,Wooden furniture (trade value only),Exports Value,697.39,1000 US$,C
2002,Gabon,Wooden furniture (trade value only),Exports Value,456.74,1000 US$,C
2003,Gabon,Wooden furniture (trade value only),Exports Value,346.34,1000 US$,C
2004,Gabon,Wooden furniture (trade value only),Exports Value,58.67,1000 US$,CB
2005,Gabon,Wooden furniture (trade value only),Exports Value,97.6,1000 US$,CB
2006,Gabon,Wooden furniture (trade value only),Exports Value,1203.98,1000 US$,CB
2007,Gabon,Wooden furniture (trade value only),Exports Value,54.14,1000 US$,CB
2008,Gabon,Wooden furniture (trade value only),Exports Value,105.5,1000 US$,CB
2009,Gabon,Wooden furniture (trade value only),Exports Value,330.61,1000 US$,CB
2010,Gabon,Wooden furniture (trade value only),Exports Value,310.01,1000 US$,CB
2011,Gabon,Wooden furniture (trade value only),Exports Value,162.6,1000 US$,CB
2012,Gabon,Wooden furniture (trade value only),Exports Value,70.02,1000 US$,CB
2013,Gabon,Wooden furniture (trade value only),Exports Value,92.84,1000 US$,CB
2014,Gabon,Wooden furniture (trade value only),Exports Value,51.91,1000 US$,CB
2015,Gabon,Wooden furniture (trade value only),Exports Value,233.17,1000 US$,CB
2016,Gabon,Wooden furniture (trade value only),Exports Value,1052.07,1000 US$,C
2017,Gabon,Wooden furniture (trade value only),Exports Value,715.72,1000 US$,C
2018,Gabon,Wooden furniture (trade value only),Exports Value,614.11,1000 US$,C
2019,Gabon,Wooden furniture (trade value only),Exports Value,672.36,1000 US$,C
2020,Gabon,Wooden furniture (trade value only),Exports Value,921.67,1000 US$,C
2021,Gabon,Wooden furniture (trade value only),Exports Value,1982.28,1000 US$,C
2022,Gabon,Wooden furniture (trade value only),Exports Value,314.95,1000 US$,CB
2023,Gabon,Wooden furniture (trade value only),Exports Value,854.06,1000 US$,CB
1990,Gabon,Builder woodwork (trade value only),Exports Value,0,1000 US$,CB
1991,Gabon,Builder woodwork (trade value only),Exports Value,0,1000 US$,CB
1992,Gabon,Builder woodwork (trade value only),Exports Value,4,1000 US$,CB
1993,Gabon,Builder woodwork (trade value only),Exports Value,14.19,1000 US$,C
1994,Gabon,Builder woodwork (trade value only),Exports Value,9.05,1000 US$,C
1995,Gabon,Builder woodwork (trade value only),Exports Value,0.67,1000 US$,CB
1996,Gabon,Builder woodwork (trade value only),Exports Value,16.12,1000 US$,C
1997,Gabon,Builder woodwork (trade value only),Exports Value,12.62,1000 US$,C
1998,Gabon,Builder woodwork (trade value only),Exports Value,23.06,1000 US$,C
1999,Gabon,Builder woodwork (trade value only),Exports Value,145.89,1000 US$,CB
2000,Gabon,Builder woodwork (trade value only),Exports Value,285.61,1000 US$,CB
2001,Gabon,Builder woodwork (trade value only),Exports Value,321.4,1000 US$,CB
2002,Gabon,Builder woodwork (trade value only),Exports Value,157.17,1000 US$,CB
2003,Gabon,Builder woodwork (trade value only),Exports Value,600.75,1000 US$,CB
2004,Gabon,Builder woodwork (trade value only),Exports Value,685.42,1000 US$,CB
2005,Gabon,Builder woodwork (trade value only),Exports Value,840.19,1000 US$,CB
2006,Gabon,Builder woodwork (trade value only),Exports Value,488.4,1000 US$,CB
2007,Gabon,Builder woodwork (trade value only),Exports Value,431.26,1000 US$,CB
2008,Gabon,Builder woodwork (trade value only),Exports Value,786.59,1000 US$,CB
2009,Gabon,Builder woodwork (trade value only),Exports Value,1121.3,1000 US$,CB
2010,Gabon,Builder woodwork (trade value only),Exports Value,1274.3,1000 US$,CB
2011,Gabon,Builder woodwork (trade value only),Exports Value,728.25,1000 US$,CB
2012,Gabon,Builder woodwork (trade value only),Exports Value,746.77,1000 US$,CB
2013,Gabon,Builder woodwork (trade value only),Exports Value,314.59,1000 US$,CB
2014,Gabon,Builder woodwork (trade value only),Exports Value,135.56,1000 US$,CB
2015,Gabon,Builder woodwork (trade value only),Exports Value,36.49,1000 US$,CB
2016,Gabon,Builder woodwork (trade value only),Exports Value,299.98,1000 US$,C
2017,Gabon,Builder woodwork (trade value only),Exports Value,1068.65,1000 US$,C
2018,Gabon,Builder woodwork (trade value only),Exports Value,690.76,1000 US$,C
2019,Gabon,Builder woodwork (trade value only),Exports Value,1275.31,1000 US$,C
2020,Gabon,Builder woodwork (trade value only),Exports Value,553.18,1000 US$,C
2021,Gabon,Builder woodwork (trade value only),Exports Value,5977.3,1000 US$,C
2022,Gabon,Builder woodwork (trade value only),Exports Value,1585.28,1000 US$,CB
2023,Gabon,Builder woodwork (trade value only),Exports Value,909.78,1000 US$,CB
1990,Gabon,Mouldings (trade value only),Exports Value,0,1000 US$,CB
1991,Gabon,Mouldings (trade value only),Exports Value,0,1000 US$,CB
1992,Gabon,Mouldings (trade value only),Exports Value,0,1000 US$,CB
1993,Gabon,Mouldings (trade value only),Exports Value,21.92,1000 US$,CB
1994,Gabon,Mouldings (trade value only),Exports Value,19.41,1000 US$,CB
1995,Gabon,Mouldings (trade value only),Exports Value,0,1000 US$,CB
1996,Gabon,Mouldings (trade value only),Exports Value,0,1000 US$,CB
1997,Gabon,Mouldings (trade value only),Exports Value,18.21,1000 US$,CB
1998,Gabon,Mouldings (trade value only),Exports Value,65.54,1000 US$,CB
1999,Gabon,Mouldings (trade value only),Exports Value,8.81,1000 US$,CB
2000,Gabon,Mouldings (trade value only),Exports Value,25.58,1000 US$,CB
2001,Gabon,Mouldings (trade value only),Exports Value,14.35,1000 US$,CB
2002,Gabon,Mouldings (trade value only),Exports Value,200.94,1000 US$,CB
2003,Gabon,Mouldings (trade value only),Exports Value,307.19,1000 US$,CB
2004,Gabon,Mouldings (trade value only),Exports Value,269.28,1000 US$,CB
2005,Gabon,Mouldings (trade value only),Exports Value,294.77,1000 US$,CB
2006,Gabon,Mouldings (trade value only),Exports Value,555.64,1000 US$,CB
2007,Gabon,Mouldings (trade value only),Exports Value,383.84,1000 US$,CB
2008,Gabon,Mouldings (trade value only),Exports Value,588.78,1000 US$,CB
2009,Gabon,Mouldings (trade value only),Exports Value,757.7,1000 US$,CB
2010,Gabon,Mouldings (trade value only),Exports Value,631.72,1000 US$,CB
2011,Gabon,Mouldings (trade value only),Exports Value,707.66,1000 US$,CB
2012,Gabon,Mouldings (trade value only),Exports Value,718.94,1000 US$,CB
2013,Gabon,Mouldings (trade value only),Exports Value,1936.95,1000 US$,CB
2014,Gabon,Mouldings (trade value only),Exports Value,2410.97,1000 US$,CB
2015,Gabon,Mouldings (trade value only),Exports Value,348.77,1000 US$,CB
2016,Gabon,Mouldings (trade value only),Exports Value,470.76,1000 US$,CB
2017,Gabon,Mouldings (trade value only),Exports Value,1157.9,1000 US$,CB
2018,Gabon,Mouldings (trade value only),Exports Value,1678.79,1000 US$,CB
2019,Gabon,Mouldings (trade value only),Exports Value,3291.74,1000 US$,CB
2020,Gabon,Mouldings (trade value only),Exports Value,3962.61,1000 US$,CB
2021,Gabon,Mouldings (trade value only),Exports Value,6731.48,1000 US$,CB
2022,Gabon,Mouldings (trade value only),Exports Value,15543.28,1000 US$,CB
2023,Gabon,Mouldings (trade value only),Exports Value,3475.46,1000 US$,CB
1990,Gabon,Cane and bamboo (trade value only),Exports Value,0,1000 US$,CB
1991,Gabon,Cane and bamboo (trade value only),Exports Value,0,1000 US$,CB
1992,Gabon,Cane and bamboo (trade value only),Exports Value,0,1000 US$,CB
1993,Gabon,Cane and bamboo (trade value only),Exports Value,107.63,1000 US$,C
1994,Gabon,Cane and bamboo (trade value only),Exports Value,105.78,1000 US$,C
1995,Gabon,Cane and bamboo (trade value only),Exports Value,1.2,1000 US$,CB
